county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Lebanon,Lebanon 2nd Ward East,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,471,226,231,14
Lebanon,Lebanon 2nd Ward East,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,444,343,88,13
Lebanon,Lebanon 2nd Ward East,ATTORNEY GENERAL,,LBT,DANIEL WASSMER,22,14,8,0
Lebanon,Lebanon 2nd Ward East,ATTORNEY GENERAL,,GRN,RICHARD L. WEISS,13,8,4,1
Lebanon,Lebanon 2nd Ward East,ATTORNEY GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 2nd Ward East,AUDITOR GENERAL,,DEM,NINA AHMAD,438,207,217,14
Lebanon,Lebanon 2nd Ward East,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,446,341,92,13
Lebanon,Lebanon 2nd Ward East,AUDITOR GENERAL,,LBT,JENNIFER MOORE,40,26,14,0
Lebanon,Lebanon 2nd Ward East,AUDITOR GENERAL,,GRN,OLIVIA FAISON,18,9,8,1
Lebanon,Lebanon 2nd Ward East,AUDITOR GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 2nd Ward East,STATE TREASURER,,DEM,JOE TORSELLA,436,208,214,14
Lebanon,Lebanon 2nd Ward East,STATE TREASURER,,REP,STACY L. GARRITY,461,347,100,14
Lebanon,Lebanon 2nd Ward East,STATE TREASURER,,LBT,JOE SOLOSKI,26,17,9,0
Lebanon,Lebanon 2nd Ward East,STATE TREASURER,,GRN,TIMOTHY RUNKLE,21,12,8,1
Lebanon,Lebanon 2nd Ward East,STATE TREASURER,,,Write-ins,0,0,0,0
Lebanon,Lebanon 2nd Ward East,U.S. House,9,DEM,GARY WEGMAN,463,219,230,14
Lebanon,Lebanon 2nd Ward East,U.S. House,9,REP,DAN MEUSER,479,366,99,14
Lebanon,Lebanon 2nd Ward East,U.S. House,9,,Write-ins,0,0,0,0
Lebanon,Lebanon 2nd Ward East,State House,101,DEM,CALVIN CLEMENTS,454,217,224,13
Lebanon,Lebanon 2nd Ward East,State House,101,REP,FRANK RYAN,489,368,106,15
Lebanon,Lebanon 2nd Ward East,State House,101,,Write-ins,2,1,1,0
Lebanon,Lebanon 2nd Ward West,Registered Voters,,,,1578,,,
Lebanon,Lebanon 2nd Ward West,Ballots Cast,,,,1145,738,383,24
Lebanon,Lebanon 2nd Ward West,President,,DEM,Joseph R. Biden,473,195,266,12
Lebanon,Lebanon 2nd Ward West,President,,REP,DONALD J. TRUMP,638,520,106,12
Lebanon,Lebanon 2nd Ward West,President,,LBT,Jo Jorgensen,25,17,8,0
Lebanon,Lebanon 2nd Ward West,President,,,Write-ins,4,3,1,0
Lebanon,Lebanon 2nd Ward West,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,468,210,246,12
Lebanon,Lebanon 2nd Ward West,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,600,480,110,10
Lebanon,Lebanon 2nd Ward West,ATTORNEY GENERAL,,LBT,DANIEL WASSMER,36,24,12,0
Lebanon,Lebanon 2nd Ward West,ATTORNEY GENERAL,,GRN,RICHARD L. WEISS,12,6,6,0
Lebanon,Lebanon 2nd Ward West,ATTORNEY GENERAL,,,Write-ins,2,2,0,0
Lebanon,Lebanon 2nd Ward West,AUDITOR GENERAL,,DEM,NINA AHMAD,412,172,231,9
Lebanon,Lebanon 2nd Ward West,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,630,501,120,9
Lebanon,Lebanon 2nd Ward West,AUDITOR GENERAL,,LBT,JENNIFER MOORE,49,33,14,2
Lebanon,Lebanon 2nd Ward West,AUDITOR GENERAL,,GRN,OLIVIA FAISON,18,11,6,1
Lebanon,Lebanon 2nd Ward West,AUDITOR GENERAL,,,Write-ins,2,2,0,0
Lebanon,Lebanon 2nd Ward West,STATE TREASURER,,DEM,JOE TORSELLA,431,190,231,10
Lebanon,Lebanon 2nd Ward West,STATE TREASURER,,REP,STACY L. GARRITY,620,487,122,11
Lebanon,Lebanon 2nd Ward West,STATE TREASURER,,LBT,JOE SOLOSKI,40,32,8,0
Lebanon,Lebanon 2nd Ward West,STATE TREASURER,,GRN,TIMOTHY RUNKLE,19,10,9,0
Lebanon,Lebanon 2nd Ward West,STATE TREASURER,,,Write-ins,0,0,0,0
Lebanon,Lebanon 2nd Ward West,U.S. House,9,DEM,GARY WEGMAN,455,191,255,9
Lebanon,Lebanon 2nd Ward West,U.S. House,9,REP,DAN MEUSER,655,526,118,11
Lebanon,Lebanon 2nd Ward West,U.S. House,9,,Write-ins,2,1,1,0
Lebanon,Lebanon 2nd Ward West,State House,101,DEM,CALVIN CLEMENTS,443,189,244,10
Lebanon,Lebanon 2nd Ward West,State House,101,REP,FRANK RYAN,674,532,132,10
Lebanon,Lebanon 2nd Ward West,State House,101,,Write-ins,1,0,1,0
Lebanon,Lebanon 3rd Ward,Registered Voters,,,,600,,,
Lebanon,Lebanon 3rd Ward,Ballots Cast,,,,223,153,64,6
Lebanon,Lebanon 3rd Ward,President,,DEM,Joseph R. Biden,128,73,51,4
Lebanon,Lebanon 3rd Ward,President,,REP,DONALD J. TRUMP,84,70,12,2
Lebanon,Lebanon 3rd Ward,President,,LBT,Jo Jorgensen,6,6,0,0
Lebanon,Lebanon 3rd Ward,President,,,Write-ins,3,3,0,0
Lebanon,Lebanon 3rd Ward,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,123,73,45,5
Lebanon,Lebanon 3rd Ward,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,74,61,12,1
Lebanon,Lebanon 3rd Ward,ATTORNEY GENERAL,,LBT,DANIEL WASSMER,3,3,0,0
Lebanon,Lebanon 3rd Ward,ATTORNEY GENERAL,,GRN,RICHARD L. WEISS,5,4,1,0
Lebanon,Lebanon 3rd Ward,ATTORNEY GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 3rd Ward,AUDITOR GENERAL,,DEM,NINA AHMAD,114,67,43,4
Lebanon,Lebanon 3rd Ward,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,73,60,11,2
Lebanon,Lebanon 3rd Ward,AUDITOR GENERAL,,LBT,JENNIFER MOORE,10,9,1,0
Lebanon,Lebanon 3rd Ward,AUDITOR GENERAL,,GRN,OLIVIA FAISON,7,5,2,0
Lebanon,Lebanon 3rd Ward,AUDITOR GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 3rd Ward,STATE TREASURER,,DEM,JOE TORSELLA,124,75,45,4
Lebanon,Lebanon 3rd Ward,STATE TREASURER,,REP,STACY L. GARRITY,70,58,10,2
Lebanon,Lebanon 3rd Ward,STATE TREASURER,,LBT,JOE SOLOSKI,3,2,1,0
Lebanon,Lebanon 3rd Ward,STATE TREASURER,,GRN,TIMOTHY RUNKLE,7,5,2,0
Lebanon,Lebanon 3rd Ward,STATE TREASURER,,,Write-ins,0,0,0,0
Lebanon,Lebanon 3rd Ward,U.S. House,9,DEM,GARY WEGMAN,128,79,45,4
Lebanon,Lebanon 3rd Ward,U.S. House,9,REP,DAN MEUSER,73,60,11,2
Lebanon,Lebanon 3rd Ward,U.S. House,9,,Write-ins,0,0,0,0
Lebanon,Lebanon 3rd Ward,State House,101,DEM,CALVIN CLEMENTS,128,79,45,4
Lebanon,Lebanon 3rd Ward,State House,101,REP,FRANK RYAN,76,61,13,2
Lebanon,Lebanon 3rd Ward,State House,101,,Write-ins,0,0,0,0
Lebanon,Lebanon 4th Ward,Registered Voters,,,,772,,,
Lebanon,Lebanon 4th Ward,Ballots Cast,,,,358,221,125,12
Lebanon,Lebanon 4th Ward,President,,DEM,Joseph R. Biden,170,80,82,8
Lebanon,Lebanon 4th Ward,President,,REP,DONALD J. TRUMP,180,135,41,4
Lebanon,Lebanon 4th Ward,President,,LBT,Jo Jorgensen,3,2,1,0
Lebanon,Lebanon 4th Ward,President,,,Write-ins,2,2,0,0
Lebanon,Lebanon 4th Ward,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,171,84,79,8
Lebanon,Lebanon 4th Ward,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,155,113,40,2
Lebanon,Lebanon 4th Ward,ATTORNEY GENERAL,,LBT,DANIEL WASSMER,9,8,1,0
Lebanon,Lebanon 4th Ward,ATTORNEY GENERAL,,GRN,RICHARD L. WEISS,5,4,1,0
Lebanon,Lebanon 4th Ward,ATTORNEY GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 4th Ward,AUDITOR GENERAL,,DEM,NINA AHMAD,153,69,77,7
Lebanon,Lebanon 4th Ward,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,159,118,38,3
Lebanon,Lebanon 4th Ward,AUDITOR GENERAL,,LBT,JENNIFER MOORE,14,9,4,1
Lebanon,Lebanon 4th Ward,AUDITOR GENERAL,,GRN,OLIVIA FAISON,11,9,2,0
Lebanon,Lebanon 4th Ward,AUDITOR GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 4th Ward,STATE TREASURER,,DEM,JOE TORSELLA,164,81,75,8
Lebanon,Lebanon 4th Ward,STATE TREASURER,,REP,STACY L. GARRITY,152,107,42,3
Lebanon,Lebanon 4th Ward,STATE TREASURER,,LBT,JOE SOLOSKI,10,8,2,0
Lebanon,Lebanon 4th Ward,STATE TREASURER,,GRN,TIMOTHY RUNKLE,14,11,3,0
Lebanon,Lebanon 4th Ward,STATE TREASURER,,,Write-ins,0,0,0,0
Lebanon,Lebanon 4th Ward,U.S. House,9,DEM,GARY WEGMAN,163,80,75,8
Lebanon,Lebanon 4th Ward,U.S. House,9,REP,DAN MEUSER,178,128,47,3
Lebanon,Lebanon 4th Ward,U.S. House,9,,Write-ins,0,0,0,0
Lebanon,Lebanon 4th Ward,State House,101,DEM,CALVIN CLEMENTS,157,77,72,8
Lebanon,Lebanon 4th Ward,State House,101,REP,FRANK RYAN,184,132,49,3
Lebanon,Lebanon 4th Ward,State House,101,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward East,Registered Voters,,,,928,,,
Lebanon,Lebanon 5th Ward East,Ballots Cast,,,,484,345,127,12
Lebanon,Lebanon 5th Ward East,President,,DEM,Joseph R. Biden,228,130,92,6
Lebanon,Lebanon 5th Ward East,President,,REP,DONALD J. TRUMP,242,204,33,5
Lebanon,Lebanon 5th Ward East,President,,LBT,Jo Jorgensen,9,8,1,0
Lebanon,Lebanon 5th Ward East,President,,,Write-ins,1,1,0,0
Lebanon,Lebanon 5th Ward East,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,221,132,84,5
Lebanon,Lebanon 5th Ward East,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,231,192,35,4
Lebanon,Lebanon 5th Ward East,ATTORNEY GENERAL,,LBT,DANIEL WASSMER,13,10,2,1
Lebanon,Lebanon 5th Ward East,ATTORNEY GENERAL,,GRN,RICHARD L. WEISS,6,3,2,1
Lebanon,Lebanon 5th Ward East,ATTORNEY GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward East,AUDITOR GENERAL,,DEM,NINA AHMAD,213,125,84,4
Lebanon,Lebanon 5th Ward East,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,218,183,31,4
Lebanon,Lebanon 5th Ward East,AUDITOR GENERAL,,LBT,JENNIFER MOORE,27,21,5,1
Lebanon,Lebanon 5th Ward East,AUDITOR GENERAL,,GRN,OLIVIA FAISON,7,5,1,1
Lebanon,Lebanon 5th Ward East,AUDITOR GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward East,STATE TREASURER,,DEM,JOE TORSELLA,211,122,84,5
Lebanon,Lebanon 5th Ward East,STATE TREASURER,,REP,STACY L. GARRITY,234,196,34,4
Lebanon,Lebanon 5th Ward East,STATE TREASURER,,LBT,JOE SOLOSKI,14,13,1,0
Lebanon,Lebanon 5th Ward East,STATE TREASURER,,GRN,TIMOTHY RUNKLE,5,1,3,1
Lebanon,Lebanon 5th Ward East,STATE TREASURER,,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward East,U.S. House,9,DEM,GARY WEGMAN,228,134,88,6
Lebanon,Lebanon 5th Ward East,U.S. House,9,REP,DAN MEUSER,236,200,32,4
Lebanon,Lebanon 5th Ward East,U.S. House,9,,Write-ins,1,1,0,0
Lebanon,Lebanon 5th Ward East,State House,101,DEM,CALVIN CLEMENTS,224,128,90,6
Lebanon,Lebanon 5th Ward East,State House,101,REP,FRANK RYAN,241,204,32,5
Lebanon,Lebanon 5th Ward East,State House,101,,Write-ins,1,1,0,0
Lebanon,Lebanon 5th Ward Middle,Registered Voters,,,,968,,,
Lebanon,Lebanon 5th Ward Middle,Ballots Cast,,,,403,272,112,19
Lebanon,Lebanon 5th Ward Middle,President,,DEM,Joseph R. Biden,219,135,75,9
Lebanon,Lebanon 5th Ward Middle,President,,REP,DONALD J. TRUMP,178,133,35,10
Lebanon,Lebanon 5th Ward Middle,President,,LBT,Jo Jorgensen,3,2,1,0
Lebanon,Lebanon 5th Ward Middle,President,,,Write-ins,1,1,0,0
Lebanon,Lebanon 5th Ward Middle,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,209,126,76,7
Lebanon,Lebanon 5th Ward Middle,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,138,100,30,8
Lebanon,Lebanon 5th Ward Middle,ATTORNEY GENERAL,,LBT,DANIEL WASSMER,9,8,1,0
Lebanon,Lebanon 5th Ward Middle,ATTORNEY GENERAL,,GRN,RICHARD L. WEISS,7,4,2,1
Lebanon,Lebanon 5th Ward Middle,ATTORNEY GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward Middle,AUDITOR GENERAL,,DEM,NINA AHMAD,199,117,74,8
Lebanon,Lebanon 5th Ward Middle,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,142,103,32,7
Lebanon,Lebanon 5th Ward Middle,AUDITOR GENERAL,,LBT,JENNIFER MOORE,12,11,1,0
Lebanon,Lebanon 5th Ward Middle,AUDITOR GENERAL,,GRN,OLIVIA FAISON,9,6,2,1
Lebanon,Lebanon 5th Ward Middle,AUDITOR GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward Middle,STATE TREASURER,,DEM,JOE TORSELLA,199,117,75,7
Lebanon,Lebanon 5th Ward Middle,STATE TREASURER,,REP,STACY L. GARRITY,147,107,33,7
Lebanon,Lebanon 5th Ward Middle,STATE TREASURER,,LBT,JOE SOLOSKI,12,10,1,1
Lebanon,Lebanon 5th Ward Middle,STATE TREASURER,,GRN,TIMOTHY RUNKLE,5,3,1,1
Lebanon,Lebanon 5th Ward Middle,STATE TREASURER,,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward Middle,U.S. House,9,DEM,GARY WEGMAN,204,123,74,7
Lebanon,Lebanon 5th Ward Middle,U.S. House,9,REP,DAN MEUSER,157,113,34,10
Lebanon,Lebanon 5th Ward Middle,U.S. House,9,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward Middle,State House,101,DEM,CALVIN CLEMENTS,205,125,73,7
Lebanon,Lebanon 5th Ward Middle,State House,101,REP,FRANK RYAN,157,111,36,10
Lebanon,Lebanon 5th Ward Middle,State House,101,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward West,Registered Voters,,,,890,,,
Lebanon,Lebanon 5th Ward West,Ballots Cast,,,,363,246,105,12
Lebanon,Lebanon 5th Ward West,President,,DEM,Joseph R. Biden,205,118,82,5
Lebanon,Lebanon 5th Ward West,President,,REP,DONALD J. TRUMP,151,124,21,6
Lebanon,Lebanon 5th Ward West,President,,LBT,Jo Jorgensen,4,3,0,1
Lebanon,Lebanon 5th Ward West,President,,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward West,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,196,117,74,5
Lebanon,Lebanon 5th Ward West,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,134,112,18,4
Lebanon,Lebanon 5th Ward West,ATTORNEY GENERAL,,LBT,DANIEL WASSMER,14,6,7,1
Lebanon,Lebanon 5th Ward West,ATTORNEY GENERAL,,GRN,RICHARD L. WEISS,7,4,2,1
Lebanon,Lebanon 5th Ward West,ATTORNEY GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward West,AUDITOR GENERAL,,DEM,NINA AHMAD,198,113,80,5
Lebanon,Lebanon 5th Ward West,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,139,116,17,6
Lebanon,Lebanon 5th Ward West,AUDITOR GENERAL,,LBT,JENNIFER MOORE,12,9,3,0
Lebanon,Lebanon 5th Ward West,AUDITOR GENERAL,,GRN,OLIVIA FAISON,5,2,2,1
Lebanon,Lebanon 5th Ward West,AUDITOR GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward West,STATE TREASURER,,DEM,JOE TORSELLA,195,110,80,5
Lebanon,Lebanon 5th Ward West,STATE TREASURER,,REP,STACY L. GARRITY,138,117,16,5
Lebanon,Lebanon 5th Ward West,STATE TREASURER,,LBT,JOE SOLOSKI,11,7,3,1
Lebanon,Lebanon 5th Ward West,STATE TREASURER,,GRN,TIMOTHY RUNKLE,7,4,2,1
Lebanon,Lebanon 5th Ward West,STATE TREASURER,,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward West,U.S. House,9,DEM,GARY WEGMAN,202,117,79,6
Lebanon,Lebanon 5th Ward West,U.S. House,9,REP,DAN MEUSER,149,120,23,6
Lebanon,Lebanon 5th Ward West,U.S. House,9,,Write-ins,0,0,0,0
Lebanon,Lebanon 5th Ward West,State House,101,DEM,CALVIN CLEMENTS,202,115,81,6
Lebanon,Lebanon 5th Ward West,State House,101,REP,FRANK RYAN,148,122,21,5
Lebanon,Lebanon 5th Ward West,State House,101,,Write-ins,0,0,0,0
Lebanon,Lebanon 6th Ward,Registered Voters,,,,608,,,
Lebanon,Lebanon 6th Ward,Ballots Cast,,,,232,168,55,9
Lebanon,Lebanon 6th Ward,President,,DEM,Joseph R. Biden,131,86,41,4
Lebanon,Lebanon 6th Ward,President,,REP,DONALD J. TRUMP,95,78,13,4
Lebanon,Lebanon 6th Ward,President,,LBT,Jo Jorgensen,2,2,0,0
Lebanon,Lebanon 6th Ward,President,,,Write-ins,2,1,1,0
Lebanon,Lebanon 6th Ward,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,122,79,40,3
Lebanon,Lebanon 6th Ward,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,93,75,14,4
Lebanon,Lebanon 6th Ward,ATTORNEY GENERAL,,LBT,DANIEL WASSMER,2,2,0,0
Lebanon,Lebanon 6th Ward,ATTORNEY GENERAL,,GRN,RICHARD L. WEISS,4,3,1,0
Lebanon,Lebanon 6th Ward,ATTORNEY GENERAL,,,Write-ins,0,0,0,0
Lebanon,Lebanon 6th Ward,AUDITOR GENERAL,,DEM,NINA AHMAD,119,75,41,3
Lebanon,Lebanon 6th Ward,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,90,74,12,4
Lebanon,Lebanon 6th Ward,AUDITOR GENERAL,,LBT,JENNIFER MOORE,4,4,0,0
